Time,Player_X,Player_Y,Enemy_X,Enemy_Y,Distance_to_Nearest_Enemy,Time_in_Safe_Areas,Player_Speed,Player_Direction,Input_Frequency,Events,avg_distance,time_in_safe_area,reaction_latency,speed_mean,input_rate,evade_count,normalized_distance,normalized_speed,normalized_input_rate
19.7,-7,176,9.81930005971207,197.57774509555517,27.36,8.44,10,-127.9,13.0,Player collided with enemy,70.13146666666667,4414.11999999995,0.019999999999999574,8.5,37.8,0,0.02736,1.0,0.6551883522070718
19.71,-7,176,7.974977959861726,195.21163520968688,24.36,8.44,10,-127.9,13.0,Player collided with enemy,70.28933333333333,4422.5599999999495,0.019999999999999574,8.52,37.54,0,0.02436,1.0,0.6506817656574994
19.73,-7,176,6.130655860011383,192.8455253238186,21.36,8.44,10,-127.9,13.0,Player collided with enemy,70.41626666666667,4430.999999999949,0.019999999999999574,8.54,37.28,0,0.02136,1.0,0.646175179107927
19.75,-7,176,4.286333760161041,190.4794154379503,18.36,8.44,10,-127.9,13.0,Player collided with enemy,70.53413333333333,4439.439999999949,0.019999999999999574,8.56,37.02,0,0.018359999999999998,1.0,0.6416685925583545
19.76,-7,176,2.442011660310697,188.113305552082,15.36,8.44,10,-127.9,13.0,Player collided with enemy,70.62106666666666,4447.879999999948,0.019999999999999574,8.58,36.76,0,0.015359999999999999,1.0,0.637162006008782
19.78,-7,176,0.5976895604603523,185.7471956662137,12.36,8.44,10,-127.9,13.0,Player collided with enemy,70.69893333333333,4456.319999999948,0.019999999999999574,8.6,36.5,0,0.01236,1.0,0.6326554194592096
19.8,-7,176,-1.2466325393899909,183.38108578034547,9.36,8.44,10,-127.9,13.0,Player collided with enemy,70.74586666666666,4464.7599999999475,0.019999999999999574,8.62,36.24,0,0.00936,1.0,0.6281488329096372
19.81,-7,176,-3.090954639240332,181.0149758944772,6.36,8.44,10,-127.9,13.0,Player collided with enemy,70.78373333333333,4473.199999999947,0.019999999999999574,8.64,35.98,0,0.00636,1.0,0.6236422463600646
19.83,-7,176,-4.935276739090676,178.6488660086089,3.36,8.44,10,-127.9,13.0,Player collided with enemy,70.79066666666667,4481.639999999947,0.019999999999999574,8.66,35.72,0,0.0033599999999999997,1.0,0.6191356598104922
19.85,-7,176,-6.779598838941014,176.2827561227406,0.36,8.44,10,-127.9,13.0,Player collided with enemy,70.78853333333333,4490.079999999946,0.019999999999999574,8.68,35.46,0,0.00035999999999999997,1.0,0.6146290732609198
19.86,-7,176,-8.623920938791393,173.91664623687234,2.64,8.44,10,52.1,13.0,Player collided with enemy,70.79066666666667,4498.519999999946,0.00999999999999801,8.7,35.2,0,0.00264,1.0,0.6101224867113474
19.88,-7,166,-8.021090821129821,170.9778376603842,5.08,8.44,10,-78.4,13.0,Player collided with enemy,70.82,4506.9599999999455,0.00999999999999801,8.72,34.94,0,0.00508,1.0,0.6056159001617748
19.9,-7,156,-7.817044096332379,167.9847848820157,12.01,8.44,10,-86.1,13.0,Player collided with enemy,70.8846,4515.399999999945,0.00999999999999801,8.74,34.68,0,0.01201,1.0,0.6011093136122024
19.91,-7,146,-7.705628799769066,164.98685449061372,19.0,8.44,10,-87.9,13.0,Player collided with enemy,71.00673333333333,4523.839999999945,0.00999999999999801,8.76,34.42,0,0.019,1.0,0.59660272706263
19.93,-7,136,-7.632621241760446,161.98774297276822,26.0,8.44,10,-88.6,13.0,Player collided with enemy,71.16460000000001,4532.279999999944,0.00999999999999801,8.78,34.16,0,0.026,1.0,0.5920961405130575
19.95,-7,126,-7.57989299588746,158.98820638654576,32.99,8.44,10,-89.0,13.0,Player collided with enemy,71.38,4540.719999999944,0.00999999999999801,8.8,33.9,0,0.032990000000000005,1.0,0.587589553963485
19.96,-7,116,-7.539427927167964,155.9884793025907,39.99,8.44,10,-89.2,13.0,Player collided with enemy,71.63113333333334,4549.1599999999435,0.00999999999999801,8.82,33.64,0,0.039990000000000005,1.0,0.5830829674139126
19.98,-7,106,-7.50705667702304,152.98865395731406,46.99,8.44,10,-89.4,13.0,No events,71.93986666666666,4557.599999999943,0.00999999999999801,8.84,33.38,0,0.046990000000000004,1.0,0.5785763808643403
20.0,-7,96,-7.48036522676252,149.98877269858346,53.99,8.44,10,-89.5,13.0,No events,72.28433333333334,4566.039999999943,0.00999999999999801,8.86,33.12,0,0.05399,1.0,0.5740697943147677
20.01,-7,86,-7.457844790528687,146.9888572281157,60.99,8.44,10,-89.6,13.0,No events,72.68639999999999,4574.479999999942,0.00999999999999801,8.88,32.86,0,0.06099,1.0,0.5695632077651953
20.03,-7,76,-7.438496601826449,143.98891962083218,67.99,8.44,10,-89.6,13.0,No events,73.12419999999999,4582.919999999942,0.00999999999999801,8.9,32.6,0,0.06799,1.0,0.5650566212156228
20.05,-7,66,-7.421629218369503,140.98896703931104,74.99,8.44,10,-89.7,13.0,No events,73.6196,4591.3599999999415,0.00999999999999801,8.92,32.34,0,0.07499,1.0,0.5605500346660505
20.06,-7,56,-7.406746438473101,137.98900395572775,81.99,8.44,10,-89.7,13.0,No events,74.15073333333333,4599.799999999941,0.00999999999999801,8.94,32.08,0,0.08199,1.0,0.5560434481164779
20.08,-7,46,-7.393481511857005,134.98903328225077,88.99,8.44,10,-89.7,13.0,No events,74.73946666666667,4608.239999999941,0.00999999999999801,8.96,31.82,0,0.08899,1.0,0.5515368615669055
20.1,-7,36,-7.381556602898352,131.98905698292,95.99,8.44,10,-89.8,13.0,No events,75.36393333333334,4616.67999999994,0.00999999999999801,8.98,31.56,0,0.09598999999999999,1.0,0.547030275017333
20.11,-7,26,-7.370756786162112,128.98907642232325,102.99,8.44,10,-89.8,13.0,No events,76.04599999999999,4625.11999999994,0.00999999999999801,9.0,31.3,0,0.10299,1.0,0.5425236884677606
20.13,-7,16,-7.360912787027861,125.98909257308657,109.99,8.44,10,-89.8,13.0,No events,76.7638,4633.5599999999395,0.00999999999999801,9.02,31.273333333333333,0,0.10998999999999999,1.0,0.5420614744626762
20.14,-7,6,-7.351889187966093,122.98910614400724,116.99,8.44,10,-89.8,13.0,No events,77.5392,4641.999999999939,0.00999999999999801,9.04,31.246666666666666,0,0.11699,1.0,0.5415992604575919
20.16,-7,-4,-7.343576163778576,119.98911766175787,123.99,8.44,10,-89.8,13.0,No events,78.35033333333332,4650.439999999939,0.00999999999999801,9.06,31.22,0,0.12398999999999999,1.0,0.5411370464525075
20.18,-7,-4,-7.335263139591059,116.98912917950852,120.99,8.44,10,-89.8,13.0,No events,79.1524,4658.879999999938,0.00999999999999801,9.08,31.19333333333333,0,0.12099,1.0,0.5406748324474231
20.2,-7,-4,-7.326950115403542,113.98914069725916,117.99,8.44,10,-89.8,13.0,No events,79.92353333333334,4667.319999999938,0.00999999999999801,9.1,31.166666666666668,0,0.11799,1.0,0.5402126184423388
20.21,-7,-4,-7.318637091216025,110.9891522150098,114.99,8.44,10,-89.8,13.0,No events,80.68560000000001,4675.7599999999375,0.00999999999999801,9.12,31.14,0,0.11499,1.0,0.5397504044372544
20.23,-7,-4,-7.310324067028507,107.98916373276045,111.99,8.44,10,-89.8,13.0,No events,81.401,4684.199999999937,0.00999999999999801,9.14,31.113333333333333,0,0.11198999999999999,1.0,0.53928819043217
20.25,-7,-4,-7.30201104284099,104.98917525051108,108.99,8.44,10,-89.8,13.0,No events,82.06973333333333,4692.639999999937,0.00999999999999801,9.16,31.086666666666666,0,0.10898999999999999,1.0,0.5388259764270857
20.26,-7,-4,-7.293698018653472,101.9891867682617,105.99,8.44,10,-89.8,13.0,No events,82.69179999999999,4701.079999999936,0.00999999999999801,9.18,31.06,0,0.10599,1.0,0.5383637624220013
20.28,-7,-4,-7.285384994465954,98.98919828601234,102.99,8.44,10,-89.8,13.0,No events,83.2672,4709.519999999936,0.00999999999999801,9.2,31.033333333333335,0,0.10299,1.0,0.5379015484169171
20.3,-7,-4,-7.277071970278435,95.98920980376298,99.99,8.44,10,-89.8,13.0,No events,83.79593333333332,4717.9599999999355,0.00999999999999801,9.22,31.006666666666668,0,0.09999,1.0,0.5374393344118327
20.31,-7,-4,-7.268758946090919,92.9892213215136,96.99,8.44,10,-89.8,13.0,No events,84.27799999999999,4726.399999999935,0.00999999999999801,9.24,30.98,0,0.09698999999999999,1.0,0.5369771204067483
20.33,-7,-4,-7.260445921903401,89.98923283926425,93.99,8.44,10,-89.8,13.0,No events,84.71340000000001,4734.839999999935,0.00999999999999801,9.26,30.953333333333333,0,0.09398999999999999,1.0,0.536514906401664
20.35,-7,-4,-7.252132897715884,86.98924435701488,90.99,8.44,10,-89.8,13.0,No events,85.1488,4743.279999999934,0.00999999999999801,9.28,30.926666666666666,0,0.09099,1.0,0.5360526923965796
20.36,-7,-4,-7.243819873528366,83.98925587476552,87.99,8.44,10,-89.8,13.0,No events,85.5842,4751.719999999934,0.00999999999999801,9.3,30.9,0,0.08799,1.0,0.5355904783914952
20.38,-7,-4,-7.235506849340849,80.98926739251615,84.99,8.44,10,-89.8,13.0,No events,86.06626666666666,4760.1599999999335,0.00999999999999801,9.32,30.873333333333335,0,0.08499,1.0,0.5351282643864109
20.4,-7,-4,-7.227193825153331,77.98927891026679,81.99,8.44,10,-89.8,13.0,No events,86.595,4768.599999999933,0.00999999999999801,9.34,30.846666666666668,0,0.08199,1.0,0.5346660503813265
20.42,-7,-4,-7.218880800965814,74.98929042801743,78.99,8.44,10,-89.8,13.0,No events,87.11280000000001,4777.039999999933,0.00999999999999801,9.36,30.82,0,0.07898999999999999,1.0,0.5342038363762421
20.43,-7,-4,-7.210567776778296,71.98930194576806,75.99,8.44,10,-89.8,13.0,No events,87.58393333333332,4785.479999999932,0.00999999999999801,9.38,30.793333333333333,0,0.07598999999999999,1.0,0.5337416223711579
20.45,-7,-4,-7.202254752590779,68.9893134635187,72.99,8.44,10,-89.8,13.0,No events,88.0084,4793.919999999932,0.00999999999999801,9.4,30.766666666666666,0,0.07299,1.0,0.5332794083660735
20.46,-7,-4,-7.193941728403261,65.98932498126933,69.99,8.44,10,-89.8,13.0,No events,88.3862,4802.3599999999315,0.00999999999999801,9.42,30.74,0,0.06999,1.0,0.5328171943609891
20.48,-7,-4,-7.185628704215744,62.98933649901997,66.99,8.44,10,-89.8,13.0,No events,88.71733333333333,4810.799999999931,0.00999999999999801,9.44,30.713333333333335,0,0.06699,1.0,0.5323549803559048
20.5,-7,-4,-7.177315680028226,59.989348016770606,63.99,8.44,10,-89.8,13.0,No events,89.0018,4819.239999999931,0.00999999999999801,9.46,30.686666666666667,0,0.06399,1.0,0.5318927663508204
20.51,-7,-4,-7.169002655840709,56.98935953452124,60.99,8.44,10,-89.8,13.0,No events,89.23960000000001,4827.67999999993,0.00999999999999801,9.48,30.66,0,0.06099,1.0,0.5314305523457361
20.53,-7,-4,-7.160689631653191,53.98937105227188,57.99,8.44,10,-89.8,13.0,No events,89.43073333333332,4836.11999999993,0.00999999999999801,9.5,30.633333333333333,0,0.05799,1.0,0.5309683383406517
20.54,-7,-4,-7.152376607465674,50.989382570022514,54.99,8.44,10,-89.8,13.0,No events,89.5752,4844.5599999999295,0.00999999999999801,9.52,30.606666666666666,0,0.054990000000000004,1.0,0.5305061243355673
20.56,-7,-4,-7.144063583278156,47.98939408777315,51.99,8.44,10,-89.8,13.0,No events,89.67299999999999,4852.999999999929,0.00999999999999801,9.54,30.58,0,0.05199,1.0,0.5300439103304829
20.58,-7,-4,-7.135750559090639,44.989405605523785,48.99,8.44,10,-89.8,13.0,No events,89.72413333333333,4861.439999999929,0.00999999999999801,9.56,30.553333333333335,0,0.04899,1.0,0.5295816963253986
20.6,-7,-4,-7.127437534903121,41.98941712327442,45.99,8.44,10,-89.8,13.0,No events,89.7286,4869.879999999928,0.00999999999999801,9.58,30.526666666666667,0,0.04599,1.0,0.5291194823203142
20.61,-7,-4,-7.119124510715603,38.98942864102506,42.99,8.44,10,-89.8,13.0,No events,89.6864,4878.319999999928,0.00999999999999801,9.6,30.5,0,0.04299,1.0,0.52865726831523
20.63,-7,-4,-7.110811486528086,35.98944015877569,39.99,8.44,10,-89.8,13.0,Player collided with enemy,89.59753333333333,4886.7599999999275,0.00999999999999801,9.62,30.473333333333333,0,0.039990000000000005,1.0,0.5281950543101456
20.64,-7,-4,-7.102498462340568,32.98945167652633,36.99,8.44,10,-89.8,13.0,Player collided with enemy,89.46199999999999,4895.199999999927,0.00999999999999801,9.64,30.446666666666665,0,0.03699,1.0,0.5277328403050612
20.66,-7,-4,-7.094185438153051,29.98946319427696,33.99,8.44,10,-89.8,13.0,Player collided with enemy,89.2798,4903.639999999927,0.00999999999999801,9.66,30.42,0,0.03399,1.0,0.5272706262999769
20.68,-7,-4,-7.085872413965533,26.989474712027597,30.99,8.44,10,-89.8,24.0,Player collided with enemy,89.05093333333333,4912.079999999926,0.00999999999999801,9.68,30.466666666666665,0,0.030989999999999997,1.0,0.5280795008088744
20.7,-7,-4,-7.077559389778016,23.989486229778223,27.99,8.44,10,-89.8,24.0,Player collided with enemy,88.77539999999999,4920.519999999926,0.00999999999999801,9.7,30.513333333333332,0,0.027989999999999998,1.0,0.5288883753177721
20.71,-7,-4,-7.069246365590498,20.98949774752886,24.99,8.44,10,-89.8,24.0,Player collided with enemy,88.4532,4928.9599999999255,0.00999999999999801,9.72,30.56,0,0.02499,1.0,0.5296972498266697
20.73,-7,-4,-7.060933341402981,17.98950926527949,21.99,8.44,10,-89.8,24.0,Player collided with enemy,88.08433333333333,4937.399999999925,0.00999999999999801,9.74,30.606666666666666,0,0.02199,1.0,0.5305061243355673
20.75,-7,-4,-7.052620317215463,14.989520783030123,18.99,8.44,10,-89.8,24.0,Player collided with enemy,87.6688,4945.839999999925,0.00999999999999801,9.76,30.653333333333332,0,0.01899,1.0,0.531314998844465
20.76,-7,-4,-7.044307293027946,11.98953230078076,15.99,8.44,10,-89.8,24.0,Player collided with enemy,87.2066,4954.279999999924,0.00999999999999801,9.78,30.7,0,0.01599,1.0,0.5321238733533625
20.78,-7,-4,-7.035994268840428,8.989543818531393,12.99,8.44,10,-89.8,24.0,Player collided with enemy,86.69773333333333,4962.719999999924,0.00999999999999801,9.8,30.746666666666666,0,0.01299,1.0,0.5329327478622602
20.8,-7,-4,-7.027681244652911,5.989555336282027,9.99,8.44,10,-89.8,24.0,Player collided with enemy,86.1422,4971.1599999999235,0.00999999999999801,9.82,30.793333333333333,0,0.00999,1.0,0.5337416223711579
20.82,-7,-4,-7.019368220465393,2.989566854032661,6.99,8.44,10,-89.8,24.0,Player collided with enemy,85.54,4979.599999999923,0.00999999999999801,9.84,30.84,0,0.0069900000000000006,1.0,0.5345504968800554
20.83,-7,-4,-7.011055196277876,-0.0104216282167053,3.99,8.44,10,-89.8,24.0,Player collided with enemy,84.89113333333333,4988.039999999923,0.00999999999999801,9.86,30.886666666666667,0,0.0039900000000000005,1.0,0.5353593713889531
20.85,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,84.19559999999998,4996.479999999922,0.00999999999999801,9.88,30.933333333333334,0,0.00099,1.0,0.5361682458978507
20.86,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,83.4802,5004.919999999922,0.00999999999999801,9.9,30.98,0,0.0020099999999999996,1.0,0.5369771204067483
20.88,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,82.73133333333332,5013.3599999999215,0.00999999999999801,9.92,31.026666666666667,0,0.00099,1.0,0.5377859949156459
20.9,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,81.9626,5021.799999999921,0.019999999999999574,9.94,31.073333333333334,0,0.0020099999999999996,1.0,0.5385948694245436
20.91,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,81.1604,5030.239999999921,0.019999999999999574,9.96,31.12,0,0.00099,1.0,0.5394037439334411
20.93,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,80.33833333333334,5038.67999999992,0.019999999999999574,9.98,31.166666666666668,0,0.0020099999999999996,1.0,0.5402126184423388
20.95,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,79.4828,5047.11999999992,0.019999999999999574,10.0,31.213333333333335,0,0.00099,1.0,0.5410214929512365
20.96,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,78.6074,5055.5599999999195,0.010000000000001563,10.0,31.26,0,0.0020099999999999996,1.0,0.541830367460134
20.98,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,77.67853333333332,5063.999999999919,0.010000000000001563,10.0,31.30666666666667,0,0.00099,1.0,0.5426392419690317
21.0,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,76.7098,5072.439999999919,0.019999999999999574,10.0,31.35333333333333,0,0.0020099999999999996,1.0,0.5434481164779292
21.01,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,75.68759999999999,5080.879999999918,0.019999999999999574,10.0,31.4,0,0.00099,1.0,0.5442569909868269
21.03,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,74.62553333333334,5089.319999999918,0.019999999999999574,10.0,31.446666666666665,0,0.0020099999999999996,1.0,0.5450658654957244
21.04,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,73.51,5097.759999999917,0.019999999999999574,10.0,31.493333333333332,0,0.00099,1.0,0.5458747400046221
21.06,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,72.35459999999999,5106.199999999917,0.019999999999999574,10.0,31.54,0,0.0020099999999999996,1.0,0.5466836145135198
21.08,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,71.21239999999999,5114.639999999917,0.019999999999999574,10.0,31.586666666666666,0,0.00099,1.0,0.5474924890224173
21.1,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,70.097,5123.079999999916,0.020000000000003126,10.0,31.633333333333333,0,0.0020099999999999996,1.0,0.548301363531315
21.11,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,68.9948,5131.519999999916,0.020000000000003126,10.0,31.68,0,0.00099,1.0,0.5491102380402126
21.13,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,67.9194,5139.959999999915,0.019999999999999574,10.0,31.726666666666667,0,0.0020099999999999996,1.0,0.5499191125491102
21.15,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,66.8572,5148.399999999915,0.019999999999999574,10.0,31.526666666666667,0,0.00099,1.0,0.5464525075109776
21.16,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,65.8218,5156.839999999915,0.010000000000001563,10.0,31.326666666666668,0,0.0020099999999999996,1.0,0.542985902472845
21.18,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,64.7996,5165.279999999914,0.010000000000001563,10.0,31.126666666666665,0,0.00099,1.0,0.5395192974347123
21.2,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,63.804199999999994,5173.719999999914,0.019999999999999574,10.0,30.926666666666666,0,0.0020099999999999996,1.0,0.5360526923965796
21.21,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,62.821999999999996,5182.159999999913,0.019999999999999574,10.0,30.726666666666667,0,0.00099,1.0,0.5325860873584469
21.23,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,61.8666,5190.599999999913,0.019999999999999574,10.0,30.526666666666667,0,0.0020099999999999996,1.0,0.5291194823203142
21.24,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,60.9244,5199.039999999913,0.019999999999999574,10.0,30.326666666666668,0,0.00099,1.0,0.5256528772821817
21.26,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,60.009,5207.479999999912,0.020000000000003126,10.0,30.126666666666665,0,0.0020099999999999996,1.0,0.5221862722440489
21.28,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,59.10679999999999,5215.919999999912,0.020000000000003126,10.0,29.926666666666666,0,0.00099,1.0,0.5187196672059163
21.29,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,58.231399999999994,5224.359999999911,0.00999999999999801,10.0,29.726666666666667,0,0.0020099999999999996,1.0,0.5152530621677837
21.31,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,57.36919999999999,5232.799999999911,0.00999999999999801,10.0,29.526666666666667,0,0.00099,1.0,0.511786457129651
21.33,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,56.5338,5241.239999999911,0.019999999999999574,10.0,29.326666666666668,0,0.0020099999999999996,1.0,0.5083198520915184
21.34,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,55.7116,5249.67999999991,0.019999999999999574,10.0,29.126666666666665,0,0.00099,1.0,0.5048532470533856
21.36,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,54.9162,5258.11999999991,0.019999999999999574,10.0,28.926666666666666,0,0.0020099999999999996,1.0,0.5013866420152531
21.38,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,54.134,5266.559999999909,0.019999999999999574,10.0,28.726666666666667,0,0.00099,1.0,0.4979200369771204
21.39,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,53.3786,5274.999999999909,0.010000000000001563,10.0,28.526666666666667,0,0.0020099999999999996,1.0,0.4944534319389877
21.41,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,52.6364,5283.439999999909,0.010000000000001563,10.0,28.326666666666668,0,0.00099,1.0,0.4909868269008551
21.43,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,51.921,5291.879999999908,0.019999999999999574,10.0,28.126666666666665,0,0.0020099999999999996,1.0,0.4875202218627224
21.44,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,51.2158,5300.319999999908,0.019999999999999574,10.0,27.926666666666666,0,0.00099,1.0,0.48405361682458975
21.46,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,50.52826666666667,5308.759999999907,0.019999999999999574,10.0,27.726666666666667,0,0.0020099999999999996,1.0,0.48058701178645713
21.48,-7,-4,-7.0027421720903575,-3.010410110466072,0.99,8.44,10,-89.8,24.0,Player collided with enemy,49.83873333333334,5317.199999999907,0.019999999999999574,10.0,27.526666666666667,0,0.00099,1.0,0.47712040674832445
21.49,-7,-4,-6.99442914790284,-6.010398592715438,2.01,8.44,10,90.2,24.0,Player collided with enemy,49.155,5325.639999999907,0.00999999999999801,10.0,27.326666666666668,0,0.0020099999999999996,1.0,0.47365380171019184
21.51,-7,6,-6.995820654967711,-3.010398915430774,9.01,8.44,10,90.0,24.0,Player collided with enemy,48.511466666666664,5334.079999999906,0.00999999999999801,10.0,27.126666666666665,0,0.00901,1.0,0.4701871966720591
21.52,-7,16,-6.996480190564499,-0.0103989879286423,16.01,8.44,10,90.0,24.0,Player collided with enemy,47.90313333333334,5342.519999999906,0.00999999999999801,10.0,26.926666666666666,0,0.01601,1.0,0.4667205916339265
21.54,-7,26,-6.996886160046733,2.989600984602821,23.01,8.44,10,90.0,24.0,Player collided with enemy,47.3254,5350.959999999905,0.00999999999999801,10.0,26.726666666666667,0,0.023010000000000003,1.0,0.4632539865957938
21.56,-7,36,-6.9971691472294655,5.989600971255863,30.01,8.44,10,90.0,24.0,Player collided with enemy,46.77426666666666,5359.399999999905,0.00999999999999801,10.0,26.526666666666667,0,0.030010000000000002,1.0,0.4597873815576612
21.57,-7,46,-6.997381406004597,8.989600963746899,37.01,8.44,10,90.0,24.0,Player collided with enemy,46.246199999999995,5367.839999999905,0.00999999999999801,10.0,26.326666666666668,0,0.03701,1.0,0.45632077651952857
21.59,-7,56,-6.997548513328403,11.989600959092757,44.01,8.44,10,90.0,24.0,No events,45.73806666666667,5376.279999999904,0.00999999999999801,10.0,26.126666666666665,0,0.04401,1.0,0.45285417148139584
21.61,-7,66,-6.997684680809811,14.98960095600249,51.01,8.44,10,90.0,24.0,No events,45.24733333333334,5384.719999999904,0.00999999999999801,10.0,25.926666666666666,0,0.05101,1.0,0.4493875664432632
21.62,-7,76,-6.997798529558129,17.989600953842235,58.01,8.44,10,90.0,24.0,No events,44.77166666666666,5393.159999999903,0.00999999999999801,10.0,25.726666666666667,0,0.05801,1.0,0.44592096140513054
21.64,-7,86,-6.997895638403464,20.989600952270543,65.01,8.44,10,90.0,24.0,No events,44.36266666666666,5401.599999999903,0.00999999999999801,10.0,25.526666666666667,0,0.06501,1.0,0.4424543563669979
21.66,-7,96,-6.997979801197787,23.989600951089983,72.01,8.44,10,90.0,24.0,No events,44.02033333333333,5410.039999999903,0.00999999999999801,10.0,25.326666666666668,0,0.07201,1.0,0.43898775132886525
21.67,-7,106,-6.998053701538172,26.98960095017977,79.01,8.44,10,90.0,24.0,No events,43.74466666666667,5418.479999999902,0.00999999999999801,10.0,25.126666666666665,0,0.07901000000000001,1.0,0.4355211462907326
21.69,-7,116,-6.998119299439613,29.98960094946259,86.01,8.44,10,90.0,12.0,No events,43.535666666666664,5426.919999999902,0.00999999999999801,10.0,24.846666666666668,0,0.08601,1.0,0.4306678992373469
21.71,-7,126,-6.998178064966429,32.98960094888703,93.01,8.44,10,90.0,12.0,No events,43.39333333333333,5435.359999999901,0.00999999999999801,10.0,24.566666666666666,0,0.09301000000000001,1.0,0.42581465218396114
21.72,-7,136,-6.998231125678262,35.98960094841779,100.01,8.44,10,90.0,12.0,No events,43.31766666666667,5443.799999999901,0.00999999999999801,10.0,24.286666666666665,0,0.10001,1.0,0.4209614051305754
21.74,-7,146,-6.998279363144995,38.98960094802998,107.01,8.44,10,90.0,12.0,No events,43.30866666666667,5452.239999999901,0.00999999999999801,10.0,24.006666666666668,0,0.10701000000000001,1.0,0.41610815807718976
21.76,-7,156,-6.998323478117735,41.989600947705625,114.01,8.44,10,90.0,12.0,No events,43.36633333333334,5460.6799999999,0.00999999999999801,10.0,23.726666666666667,0,0.11401,1.0,0.411254911023804
21.77,-7,166,-6.998364035729716,44.98960094743147,121.01,8.44,10,90.0,12.0,No events,43.49066666666666,5469.1199999999,0.00999999999999801,10.0,23.446666666666665,0,0.12101,1.0,0.40640166397041827
21.79,-7,176,-6.99840149758653,47.98960094719757,128.01,8.44,10,90.0,12.0,No events,43.681666666666665,5477.559999999899,0.00999999999999801,10.0,23.166666666666668,0,0.12800999999999998,1.0,0.4015484169170326
