Time,Player_X,Player_Y,Enemy_X,Enemy_Y,Distance_to_Nearest_Enemy,Time_in_Safe_Areas,Player_Speed,Player_Direction,Input_Frequency,Events
11.59,197,188,201.58371148509872,514.4432681610341,326.48,5.07,10,-90.8,55.00,No events
11.61,197,188,201.54159151998078,511.44356385751706,323.48,5.09,10,-90.8,55.00,No events
11.62,197,188,201.49947155486285,508.443859554,320.48,5.10,10,-90.8,55.00,No events
11.64,197,188,201.45735158974492,505.444155250483,317.48,5.12,10,-90.8,55.00,No events
11.66,197,178,201.41651770770716,502.44443316434274,324.47,5.14,10,-90.8,55.00,No events
11.67,197,168,201.37690455619042,499.4446947093725,331.47,5.15,10,-90.8,55.00,No events
11.69,197,158,201.33845137423125,496.44494116069603,338.47,5.17,10,-90.7,55.00,No events
11.71,197,148,201.30110158420308,493.44517367084205,345.47,5.19,10,-90.7,55.00,No events
11.72,197,138,201.2648024271707,490.4453932836806,352.47,5.20,10,-90.7,55.00,No events
11.74,197,128,201.22950463644824,487.4456009465395,359.47,5.22,10,-90.7,55.00,No events
11.76,197,118,201.1951621447114,484.44579752076953,366.47,5.24,10,-90.7,55.00,No events
11.77,197,108,201.16173182065603,481.44598379098005,373.47,5.25,10,-90.6,55.00,No events
11.79,197,98,201.12917323173878,478.44616047313485,380.47,5.27,10,-90.6,55.00,No events
11.80,197,88,201.0974484299954,475.44632822166574,387.47,5.29,10,-90.6,55.00,No events
11.82,197,78,201.0665217583262,472.446487635738,394.47,5.30,10,-90.6,55.00,No events
11.84,197,68,201.03635967497252,469.44663926478194,401.47,5.32,10,-90.6,55.00,No events
11.86,197,58,201.0069305941963,466.44678361338725,408.47,5.34,10,-90.6,55.00,No events
11.87,197,48,200.97820474142097,463.4469211456427,415.47,5.35,10,-90.5,55.00,No events
11.89,197,38,200.9501540213052,460.4470522889923,422.47,5.37,10,-90.5,55.00,No events
11.91,197,38,200.92210330118942,457.44718343234194,419.47,5.39,10,-90.5,55.00,No events
11.92,197,38,200.89405258107365,454.44731457569156,416.47,5.40,10,-90.5,55.00,No events
11.94,197,38,200.86600186095788,451.4474457190412,413.47,5.42,10,-90.5,55.00,No events
11.96,197,38,200.8379511408421,448.4475768623908,410.47,5.44,10,-90.5,55.00,No events
11.97,197,38,200.80990042072634,445.4477080057404,407.47,5.45,10,-90.5,55.00,No events
11.99,197,38,200.78184970061056,442.44783914909004,404.47,5.47,10,-90.5,55.00,No events
12.01,197,38,200.7537989804948,439.44797029243966,401.47,5.49,10,-90.5,55.00,No events
12.02,197,38,200.72574826037902,436.4481014357893,398.47,5.50,10,-90.5,55.00,No events
12.04,197,38,200.69769754026325,433.4482325791389,395.47,5.52,10,-90.5,55.00,No events
12.06,197,38,200.66964682014748,430.4483637224885,392.47,5.54,10,-90.5,55.00,No events
12.07,197,38,200.6415961000317,427.44849486583814,389.47,5.55,10,-90.5,55.00,No events
12.09,197,38,200.61354537991596,424.44862600918776,386.47,5.57,10,-90.5,55.00,No events
12.10,197,38,200.5854946598002,421.4487571525374,383.47,5.58,10,-90.5,55.00,No events
12.12,197,38,200.55744393968445,418.448888295887,380.47,5.60,10,-90.5,55.00,No events
12.14,197,38,200.52939321956868,415.4490194392366,377.47,5.62,10,-90.5,55.00,No events
12.16,197,38,200.50134249945293,412.44915058258624,374.47,5.64,10,-90.5,55.00,No events
12.17,197,38,200.47329177933716,409.44928172593586,371.47,5.66,10,-90.5,55.00,No events
12.19,197,38,200.44524105922142,406.4494128692855,368.47,5.67,10,-90.5,55.00,No events
12.21,197,38,200.41719033910564,403.4495440126351,365.47,5.69,10,-90.5,55.00,No events
12.22,197,48,200.38835052912478,400.4496826382779,352.47,5.70,10,-90.6,55.00,No events
12.24,197,58,200.35866863844285,397.44982947764396,339.47,5.72,10,-90.6,55.00,No events
12.26,197,68,200.32808588672432,394.44998536581124,326.47,5.74,10,-90.6,55.00,No events
12.27,197,78,200.2965368078556,391.4501512611277,313.47,5.75,10,-90.6,55.00,No events
12.29,197,88,200.26394817058636,388.4503282695629,300.47,5.77,10,-90.6,55.00,No events
12.31,197,98,200.2302376688289,385.45051767519675,287.47,5.79,10,-90.6,55.00,No events
12.32,197,108,200.1953123193689,382.45072097875794,274.47,5.80,10,-90.7,55.00,No events
12.34,197,118,200.1590664840344,379.4509399468456,261.47,5.82,10,-90.7,55.00,No events
12.36,197,128,200.12137940435,376.4511766755149,248.47,5.84,10,-90.7,55.00,No events
12.38,197,128,200.08369232466558,373.45141340418417,245.47,5.86,10,-90.7,55.00,No events
12.39,197,128,200.04600524498116,370.45165013285344,242.47,5.87,10,-90.7,55.00,No events
12.41,197,128,200.00831816529674,367.4518868615227,239.47,5.89,10,-90.7,55.00,No events
12.43,197,128,199.97063108561233,364.452123590192,236.47,5.91,10,-90.7,55.00,No events
12.45,197,128,199.9329440059279,361.4523603188613,233.47,5.92,10,-90.7,55.00,No events
12.46,197,128,199.8952569262435,358.45259704753056,230.47,5.94,10,-90.7,55.00,No events
12.48,197,128,199.85756984655907,355.45283377619984,227.47,5.96,10,-90.7,55.00,No events
12.49,197,128,199.81988276687466,352.4530705048691,224.47,5.97,10,-90.7,55.00,No events
12.51,197,128,199.78219568719024,349.4533072335384,221.47,5.99,10,-90.7,55.00,No events
12.53,197,128,199.74450860750582,346.4535439622077,218.47,6.01,10,-90.7,55.00,No events
12.54,197,128,199.7068215278214,343.45378069087695,215.47,6.02,10,-90.7,55.00,No events
12.56,197,128,199.669134448137,340.45401741954623,212.47,6.04,10,-90.7,55.00,No events
12.58,187,128,199.49055460299715,337.459337263184,209.83,6.06,10,-93.4,55.00,No events
12.59,177,128,199.1702726464741,334.476483014595,207.66,6.07,10,-96.1,26.00,No events
12.61,167,128,198.7084268358684,331.51224644386957,205.97,6.09,10,-98.9,26.00,No events
12.63,157,128,198.10611650940987,328.5733312918719,204.74,6.11,10,-101.6,26.00,No events
12.64,147,128,197.36538329351356,325.6662168629462,203.98,6.12,10,-104.3,26.00,No events
12.66,137,128,196.4891608525954,322.7970298293021,203.68,6.14,10,-107.0,26.00,No events
12.68,127,128,195.481196414972,319.9714311860963,203.82,6.16,10,-109.6,26.00,No events
12.69,117,128,194.3459493379505,317.194523900263,204.39,6.17,10,-112.2,26.00,No events
12.71,107,128,193.08847335940575,314.4707848959928,205.38,6.19,10,-114.8,26.00,No events
12.73,97,128,191.71428979098897,311.8040229043082,206.77,6.21,10,-117.3,26.00,No events
12.74,87,128,190.22925874694707,309.1973616685064,208.54,6.22,10,-119.7,26.00,No events
12.76,77,128,188.63945469866587,306.6532462843171,210.67,6.24,10,-122.0,26.00,No events
12.78,67,128,186.95105140062466,304.17346921708634,213.13,6.26,10,-124.2,26.00,No events
12.79,57,128,185.170219775152,301.75921183194356,215.92,6.27,10,-126.4,26.00,No events
12.81,47,128,183.30304087764023,299.4110970637334,219.00,6.29,10,-128.5,26.00,No events
12.83,37,128,181.35543474768699,297.12924904895056,222.36,6.31,10,-130.5,26.00,No events
12.85,27,128,179.33310488110862,294.9133560211297,225.98,6.33,10,-132.4,26.00,No events
12.86,17,128,177.24149727153593,292.7627334118424,229.83,6.34,10,-134.2,26.00,No events
12.88,7,128,175.08577246189293,290.6763847964165,233.92,6.36,10,-135.9,26.00,No events
12.90,-3,128,172.8707887797043,288.6530589977281,238.20,6.38,10,-137.6,26.00,No events
12.91,-3,128,170.65580509751567,286.6297331990397,235.20,6.39,10,-137.6,26.00,No events
12.93,-3,128,168.44082141532704,284.6064074003513,232.20,6.41,10,-137.6,26.00,No events
12.95,-3,128,166.2258377331384,282.5830816016629,229.20,6.43,10,-137.6,26.00,No events
12.96,-3,128,164.01085405094977,280.5597558029745,226.20,6.44,10,-137.6,26.00,No events
12.98,-3,128,161.79587036876114,278.5364300042861,223.20,6.46,10,-137.6,26.00,No events
13.00,-3,128,159.5808866865725,276.5131042055977,220.20,6.48,10,-137.6,26.00,No events
13.01,-3,128,157.36590300438388,274.4897784069093,217.20,6.49,10,-137.6,26.00,No events
13.03,-3,128,155.15091932219525,272.4664526082209,214.20,6.51,10,-137.6,26.00,No events
13.05,-3,128,152.93593564000662,270.4431268095325,211.20,6.52,10,-137.6,26.00,No events
13.06,-3,128,150.720951957818,268.4198010108441,208.20,6.54,10,-137.6,26.00,No events
13.08,-3,128,148.50596827562936,266.3964752121557,205.20,6.56,10,-137.6,26.00,No events
13.10,-3,128,146.29098459344073,264.3731494134673,202.20,6.58,10,-137.6,26.00,No events
13.11,-3,128,144.0760009112521,262.34982361477887,199.20,6.59,10,-137.6,26.00,No events
13.13,-3,128,141.86101722906346,260.32649781609047,196.20,6.61,10,-137.6,26.00,No events
13.14,-3,128,139.64603354687483,258.30317201740206,193.20,6.63,7,-137.6,26.00,No events
13.16,-3,135,137.37642162225274,256.34132041455,185.55,6.64,7,-139.2,26.00,No events
13.18,-3,142,135.0503964509906,254.44669461966203,178.05,6.66,7,-140.8,26.00,No events
13.20,-3,149,132.66631287392923,252.625665927525,170.72,6.68,7,-142.6,26.00,No events
13.21,-3,156,130.2227392537068,250.88527862506814,163.56,6.69,7,-144.5,26.00,No events
13.23,-3,163,127.71855048169311,249.2332984211551,156.60,6.71,7,-146.6,26.00,No events
13.24,-3,170,125.15304341431109,247.67825067680354,149.86,6.71,7,-148.8,26.00,No events
13.26,-3,177,122.52607736544347,246.22944103502968,143.35,6.71,7,-151.1,26.00,No events
13.28,-3,177,119.89911131657585,244.78063139325582,140.35,6.71,7,-151.1,26.00,No events
13.29,-3,177,117.27214526770824,243.33182175148195,137.35,6.71,7,-151.1,26.00,No events
13.31,-3,177,114.64517921884062,241.8830121097081,134.35,6.71,7,-151.1,26.00,No events
13.33,-3,177,112.01821316997301,240.43420246793423,131.35,6.71,7,-151.1,26.00,No events
13.34,-3,177,109.3912471211054,238.98539282616036,128.35,6.71,7,-151.1,26.00,No events
13.36,-3,177,106.76428107223778,237.5365831843865,125.35,6.71,7,-151.1,26.00,No events
13.38,-3,177,104.13731502337016,236.08777354261264,122.35,6.71,7,-151.1,26.00,No events
13.39,-3,177,101.51034897450255,234.63896390083877,119.35,6.71,7,-151.1,26.00,No events
13.41,-3,177,98.88338292563493,233.1901542590649,116.35,6.71,7,-151.1,26.00,No events
13.43,-3,170,96.33392654795391,231.608929360987,116.89,6.71,7,-148.2,26.00,No events
13.44,-3,163,93.86548240393887,229.90400018126195,117.72,6.71,7,-145.4,26.00,No events
13.46,-3,156,91.48039525490972,228.08428611264128,118.84,6.71,7,-142.7,26.00,No events
13.48,-3,149,89.17993553061382,226.15869917435663,120.21,6.71,7,-140.1,26.00,No events
13.49,-3,142,86.96441215241597,224.13596435222624,121.82,6.71,7,-137.6,26.00,No events
13.51,-3,135,84.83330221520212,222.0244789898549,123.64,6.71,7,-135.3,26.00,No events
13.53,-3,128,82.78538664477635,219.83221034381546,125.67,6.71,7,-133.1,26.00,No events
13.54,-3,121,80.81888325053278,217.56662776963537,127.87,6.71,7,-131.0,26.00,No events
13.56,-3,114,78.93157107165878,215.2346644895913,130.24,6.71,7,-129.0,26.00,No events
13.58,-3,107,77.12090220735556,212.84270331435394,132.75,6.71,7,-127.1,26.00,No events
13.59,-3,100,75.38409922589895,210.39658079011207,135.39,6.71,7,-125.4,51.00,No events
13.61,-3,93,73.71823769248516,207.90160476788415,138.16,6.71,7,-123.7,51.00,No events
13.63,-3,86,72.12031435836988,205.36258113304143,141.03,6.71,7,-122.2,51.00,No events
13.64,-3,79,70.58730217868269,202.78384623838267,144.01,6.71,7,-120.7,51.00,No events
13.66,-3,72,69.11619365644063,200.16930235544882,147.07,6.71,7,-119.4,51.00,No events
13.68,-3,65,67.70403412752393,197.52245414202787,150.20,6.72,7,-118.1,51.00,No events
13.69,-3,58,66.34794657632658,194.84644469632565,153.41,6.74,7,-116.9,51.00,No events
13.71,-3,51,65.0451494601631,192.1440902276972,156.69,6.76,7,-115.7,51.00,No events
13.73,-3,44,63.79296886323749,189.41791272931545,160.02,6.77,7,-114.7,51.00,No events
13.74,-3,44,62.54078826631188,186.6917352309337,157.02,6.79,7,-114.7,51.00,No events
13.76,4,44,61.40210938808856,183.91623340022124,151.23,6.81,7,-112.3,51.00,No events
13.78,11,44,60.38537480774093,181.09377865423764,145.72,6.81,7,-109.8,51.00,No events
13.80,18,44,59.499247338411514,178.22763523352404,140.50,6.81,7,-107.2,51.00,No events
13.81,25,44,58.75245782449634,175.32207067187576,135.59,6.81,7,-104.4,51.00,No events
13.83,32,44,58.15360857832035,172.38244831851904,131.02,6.81,7,-101.5,51.00,No events
13.84,39,44,57.71093264764086,169.41528839354078,126.80,6.81,7,-98.5,51.00,No events
13.86,46,44,57.43201429596428,166.42828244224137,122.96,6.81,7,-95.3,51.00,No events
13.88,53,44,57.32348268129927,163.43024627024172,119.51,6.81,7,-92.1,51.00,No events
13.90,60,44,57.39069795200476,160.43099934686512,116.46,6.81,7,-88.7,51.00,No events
13.91,67,44,57.63745546141885,157.44116478094884,113.83,6.81,7,-85.3,51.00,No events
13.93,74,44,58.065737735849076,154.4718931036837,111.62,6.81,7,-81.8,51.00,No events
13.95,81,44,58.675543456132544,151.53452404557922,109.83,6.81,7,-78.3,51.00,No events
13.96,88,44,59.46481698732212,148.64021112314606,108.46,6.81,7,-74.7,51.00,No events
13.98,95,44,60.429491201099225,145.7995415434037,107.51,6.81,7,-71.2,51.00,No events
14.00,102,44,61.56364231864447,143.0221864630132,106.96,6.81,7,-67.8,51.00,No events
14.01,109,44,62.85974123919428,140.3166130324537,106.80,6.81,7,-64.4,51.00,No events
14.03,116,44,64.30897449033304,137.6898806548039,107.00,6.81,7,-61.1,51.00,No events
14.04,123,44,65.90160184066009,135.14753171671725,107.56,6.81,7,-57.9,51.00,No events
14.06,130,44,67.6273174754594,132.69357459651135,108.43,6.81,7,-54.9,51.00,No events
14.08,137,44,69.4755865616205,130.33054658458656,109.60,6.81,7,-52.0,51.00,No events
14.10,144,44,71.43593707493349,128.05963798559947,111.05,6.81,7,-49.2,51.00,No events
14.11,151,44,73.49819572976968,125.88085639017663,112.74,6.81,7,-46.6,51.00,No events
14.13,158,44,75.65266494522709,123.79321120968108,114.66,6.81,7,-44.1,51.00,No events
14.15,165,44,77.89024394749734,121.79490187211613,116.79,6.81,7,-41.8,51.00,No events
14.16,172,44,80.20250102432705,119.8834973595519,119.10,6.81,7,-39.6,51.00,No events
14.18,179,44,82.58170582324578,118.05609906558256,121.58,6.81,7,-37.5,51.00,No events
14.19,186,44,85.02083090312736,116.30948266674373,124.20,6.81,7,-35.6,51.00,No events
14.21,193,44,87.51353105238276,114.64021756919269,126.95,6.81,7,-33.8,51.00,No events
14.23,200,44,90.05410765192099,113.04476448562087,129.83,6.81,7,-32.1,51.00,No events
14.24,207,44,92.63746393954132,111.51955292940563,132.81,6.81,7,-30.6,51.00,No events
14.26,214,44,95.25905565125642,110.06104105181716,135.88,6.81,7,-29.1,51.00,No events
14.27,221,44,97.914840297286,108.66576046572938,139.04,6.81,7,-27.7,51.00,No events
14.29,228,44,100.60122732569594,107.33034864400891,142.27,6.81,7,-26.4,51.00,No events
14.31,235,44,103.31503063854116,106.05157126729695,145.57,6.81,7,-25.2,51.00,No events
14.33,242,44,106.0534243327606,104.82633660591196,148.93,6.81,7,-24.1,51.00,No events
14.34,249,44,108.81390210934157,103.65170370793807,152.35,6.83,7,-23.1,51.00,No events
14.36,256,44,111.59424049595606,102.52488586289036,155.81,6.84,7,-22.1,51.00,No events
14.38,263,44,114.39246582966304,101.4432505353421,159.32,6.86,7,-21.1,51.00,No events
14.39,270,44,117.20682482137121,100.40431672330627,162.87,6.88,7,-20.3,51.00,No events
14.41,277,44,120.03575845170676,99.40575049357658,166.46,6.89,7,-19.4,51.00,No events
14.43,284,44,122.87787891263993,98.44535927873494,170.07,6.91,7,-18.7,51.00,No events
14.45,291,44,125.73194929865647,97.52108538444637,173.72,6.93,7,-17.9,51.00,No events
14.46,298,44,128.5968657566486,96.63099904665334,177.39,6.94,7,-17.3,51.00,No events
14.48,305,44,131.47164181881303,95.77329129199184,181.09,6.96,7,-16.6,51.00,No events
14.49,312,44,134.35539466335314,94.94626678715123,184.81,6.98,7,-16.0,51.00,No events
14.51,319,44,137.24733307076545,94.14833681044048,188.54,6.99,7,-15.4,51.00,No events
14.53,326,44,140.1467468670294,93.3780124384813,192.30,7.01,7,-14.9,51.00,No events
14.55,333,44,143.05299766791322,92.63389801020956,196.07,7.03,7,-14.4,51.00,No events
14.56,340,44,145.96551076014484,91.91468490717308,199.86,7.04,7,-13.9,51.00,No events
14.58,347,44,148.88376797500223,91.21914567180761,203.67,7.06,7,-13.4,51.00,No events
14.60,354,51,151.82770847430788,90.6418984660561,206.02,7.08,7,-11.1,59.00,No events
14.61,361,58,154.79183372642007,90.17933875121818,208.70,7.09,7,-8.9,59.00,No events
14.63,368,65,157.77112953929557,89.82749154093722,211.69,7.11,7,-6.7,59.00,No events
14.65,375,72,160.76107760542092,89.58211313546263,214.96,7.13,7,-4.7,59.00,No events
14.66,375,79,163.7574246403957,89.43411162872049,211.50,7.14,7,-2.8,59.00,No events
14.68,375,86,166.75702829748278,89.3853479087042,208.27,7.16,7,-0.9,59.00,No events
14.69,375,93,169.75657645669204,89.43741364200596,205.27,7.18,7,1.0,59.00,No events
14.71,375,100,172.75261156184783,89.59160069942031,202.52,7.19,7,2.9,59.00,No events
14.73,375,107,175.7415596343548,89.84887374475711,200.00,7.21,7,4.9,59.00,No events
14.74,375,114,178.71976350139633,90.20984704894832,197.72,7.23,7,6.9,59.00,No events
14.76,375,121,181.68351954634193,90.67476651084294,195.68,7.24,7,8.9,59.00,No events
14.78,375,128,184.6291170769331,91.24349771956551,193.89,7.26,7,10.9,59.00,No events
14.79,375,135,187.55287923096049,91.91552068545073,192.33,7.28,7,12.9,59.00,No events
14.81,375,142,190.45120421661733,92.68993160835751,191.02,7.29,7,15.0,59.00,No events
14.83,375,149,193.320605628632,93.5654517604547,189.95,7.31,7,17.0,59.00,No events
14.84,375,156,196.15775059896765,94.54044325646842,189.11,7.32,7,19.0,59.00,No events
14.86,375,163,198.95949463267456,95.61293119094026,188.50,7.34,7,20.9,59.00,No events
14.88,375,170,201.72291213850374,96.78063136156491,188.11,7.36,7,22.9,59.00,No events
14.89,375,177,204.4453218768313,98.04098258906434,187.95,7.38,7,24.8,59.00,No events
14.91,375,184,207.1243067962694,99.39118250071563,187.99,7.39,7,26.7,59.00,No events
14.93,375,191,209.7577279946019,100.82822557319916,188.24,7.41,7,28.6,59.00,No events
14.94,375,198,212.34373279900115,102.34894223044469,188.70,7.42,7,30.5,59.00,No events
14.96,375,205,214.8807571968159,103.95003785684952,189.34,7.44,7,32.3,59.00,No events
14.97,375,212,217.3675230475697,105.62813070396038,190.17,7.46,7,34.0,59.00,No events
14.99,375,219,219.80303066017927,107.37978782478078,191.17,7.47,7,35.7,59.00,No events
15.01,375,226,222.1865474229874,109.20155834858795,192.34,7.49,7,37.4,59.00,No events
15.03,375,233,224.5175932288981,111.09000359554271,193.67,7.51,7,39.0,59.00,No events
15.04,375,240,226.79592344834663,113.04172371152956,195.15,7.53,7,40.6,59.00,No events
15.06,382,247,229.0669830832949,115.00189924818658,202.02,7.54,7,40.8,59.00,No events
15.08,389,254,231.33131895903827,116.96983802818497,208.89,7.56,7,41.0,59.00,Picked shield
15.09,396,261,233.5894223244605,118.94492516324229,215.77,7.57,7,41.2,59.00,No events
15.11,403,268,235.84173583872524,120.92661228119516,222.65,7.59,7,41.3,59.00,No events
15.13,410,275,238.08865952739654,122.91440853264746,229.53,7.61,7,41.5,59.00,No events
15.14,417,282,240.33055588007556,124.90787304044402,236.41,7.62,7,41.6,59.00,No events
15.16,424,289,242.56775422997688,126.90660852649482,243.29,7.64,7,41.8,59.00,No events
15.18,431,296,244.80055453047976,128.91025590517057,250.18,7.66,7,41.9,59.00,No events
15.19,438,296,247.06965374186498,130.87270049518858,252.43,7.67,7,40.9,59.00,No events
15.21,445,296,249.37325635016194,132.79452645584357,254.77,7.69,7,39.8,59.00,No events
15.23,452,296,251.7096398900084,134.67636384380634,257.18,7.71,7,38.8,59.00,No events
15.24,459,296,254.0771551224272,136.5188815843627,259.67,7.72,7,37.9,59.00,No events
15.26,466,296,256.4742256379722,138.32278095614168,262.23,7.74,7,37.0,59.00,No events
15.28,473,296,258.8993469729499,140.08878959446602,264.85,7.76,7,36.1,59.00,No events
15.29,480,296,261.3510853196913,141.81765600894624,267.54,7.77,7,35.2,59.00,No events
15.31,487,296,263.8280759046347,143.5101446033249,270.29,7.79,7,34.3,59.00,No events
15.33,494,296,266.32902110058166,145.16703117966924,273.10,7.81,7,33.5,59.00,No events
15.34,501,296,268.8526883321538,146.78909890460832,275.96,7.82,7,32.7,59.00,No events
15.36,508,296,271.39790782638016,148.37713471220522,278.88,7.84,7,32.0,59.00,No events
15.38,515,296,273.96357025361675,149.931926116049,281.84,7.86,7,31.2,59.00,No events
15.40,522,296,276.54862429772794,151.45425840205766,284.85,7.88,7,30.5,59.00,No events
15.41,529,296,279.15207418869676,152.94491217313072,287.90,7.89,7,29.8,59.00,No events
15.43,536,296,281.7729772255991,154.40466121702693,291.00,7.91,7,29.1,59.00,No events
15.45,543,296,284.41044131318284,155.83427066953698,294.13,7.93,7,28.5,59.00,No events
15.46,550,296,287.0636225311211,157.23449544605666,297.31,7.94,7,27.8,59.00,No events
15.48,550,296,289.71680374905935,158.63472022257633,294.31,7.96,7,27.8,59.00,No events
15.50,550,296,292.3699849669976,160.034944999096,291.31,7.98,7,27.8,59.00,No events
15.51,543,296,295.00694766089083,161.4654790780383,282.13,7.99,7,28.5,59.00,No events
15.53,536,296,297.6264169241531,162.92779941873803,273.00,8.01,7,29.2,59.00,No events
15.54,529,296,300.2269785001161,164.42348638118193,263.91,8.03,7,29.9,59.00,No events
15.56,522,296,302.80705951948624,165.95423192943153,254.87,8.04,7,30.7,59.00,No events
15.58,515,296,305.3649060779843,167.52184826743635,245.87,8.06,7,31.5,59.00,No events
15.59,508,296,307.8985570728424,169.1282768018738,236.93,8.07,7,32.4,59.00,No events
15.61,501,296,310.40581360528074,170.77559725659566,228.05,8.09,7,33.3,59.00,No events
15.63,494,296,312.8842031254942,172.46603666281408,219.23,8.11,7,34.3,59.00,No events
15.64,487,296,315.3309373461667,174.20197780622593,210.49,8.12,7,35.4,59.00,No events
15.66,480,296,317.74286278119826,175.98596651018337,201.82,8.14,7,36.5,59.00,No events
15.68,473,296,320.11640258300025,177.8207168499467,193.23,8.16,7,37.7,59.00,No events
15.70,466,296,322.44748816595296,179.70911299613795,184.75,8.18,7,39.0,59.00,No events
15.71,459,296,324.73147893856606,181.65420583469816,176.36,8.19,7,40.4,59.00,No events
15.73,452,296,326.9630683650845,183.6592017527616,168.09,8.21,7,41.9,59.00,No events
15.75,445,296,329.1361746128967,185.72743994884047,159.95,8.23,7,43.6,59.00,No events
15.76,438,296,331.2438143394546,187.86235324521454,151.96,8.24,7,45.4,59.00,No events
15.78,431,296,333.277958932968,190.06740557399962,144.12,8.24,7,47.3,59.00,No events
15.80,424,296,335.2293740600667,192.3459970252542,136.47,8.24,7,49.4,59.00,No events
15.81,417,296,337.08744616367835,194.7013246155864,129.02,8.24,7,51.7,59.00,No events
15.83,410,296,338.84000426467156,197.1361839755173,121.81,8.24,7,54.3,59.00,No events
15.84,403,296,340.4731529164533,199.65269455192734,114.86,8.24,7,57.0,59.00,No events
15.86,396,296,341.9711433865579,202.25192993016373,108.20,8.24,7,60.0,59.00,No events
15.88,389,296,343.3163257350206,204.93343779876759,101.88,8.24,7,63.4,59.00,No events
15.90,382,296,344.4892438935124,207.6946445989693,95.94,8.24,7,67.0,59.00,No events
15.91,375,296,345.46895582181486,210.5301629885309,90.43,8.24,7,70.9,59.00,No events
15.93,368,296,346.23367302540055,213.43106071139877,85.39,8.24,7,75.2,59.00,No events
15.94,361,296,346.76180307291213,216.38420795678215,80.88,8.24,7,79.9,59.00,No events
15.96,354,296,347.03342511103267,219.3718862306944,76.94,8.24,7,84.8,59.00,No events
15.98,347,296,347.03211651398357,222.37188594529002,73.63,8.24,7,90.0,59.00,No events
15.99,340,296,346.7468887331494,225.3582960164357,70.96,8.24,7,95.5,59.00,No events
16.01,333,296,346.17383784895617,228.30305622469126,68.97,8.24,7,101.0,59.00,No events
16.03,326,296,345.31706518182887,231.1781111105784,67.64,8.24,7,106.6,59.00,No events
16.04,319,296,344.1885534237455,233.95776238580478,66.96,8.24,7,112.1,59.00,No events
16.06,312,296,342.80697602955007,236.62070134564752,66.90,8.24,7,117.4,59.00,No events
16.08,305,296,341.195738389418,239.1512967828958,67.39,8.24,7,122.5,59.00,No events
16.10,298,296,339.38073565674944,241.53997111825538,68.40,8.24,7,127.2,59.00,No events
16.11,291,296,337.38829249158437,243.78277521883726,69.85,8.24,7,131.6,59.00,No events
16.13,284,296,335.2435805244567,245.88044310915248,71.68,8.24,7,135.6,59.00,No events
16.14,277,296,332.9696055733777,247.83723587331147,73.84,8.24,7,139.3,59.00,No events
16.16,270,296,330.58670621910824,249.65981390111224,76.28,8.24,7,142.6,59.00,No events
16.18,263,296,328.1124345687046,251.35627486441467,78.95,8.24,7,145.6,59.00,No events
16.19,256,296,325.5616817799418,252.9354076044397,81.81,8.24,7,148.2,59.00,No events
16.21,249,296,322.94693541535867,254.40615620596856,84.84,8.24,7,150.6,59.00,No events
16.23,242,296,320.2785894056681,255.77726144356646,88.01,8.24,7,152.8,59.00,No events
16.24,235,296,317.5652576623875,257.0570391003905,91.29,8.24,7,154.7,59.00,No events
16.26,228,296,314.81406484207986,258.2532573352823,94.67,8.24,7,156.5,59.00,No events
16.28,221,296,312.03090251812955,259.3730820887788,98.12,8.24,7,158.1,59.00,No events
16.29,214,296,309.22064778485316,260.4230670096694,101.65,8.24,7,159.5,59.00,No events
16.31,207,296,306.38734601035463,261.40917098726186,105.23,8.24,7,160.8,59.00,No events
16.33,200,296,303.534361609703,262.3367916045611,108.87,8.24,7,162.0,59.00,No events
16.34,193,296,300.66450140591064,263.2108067135203,112.55,8.24,7,163.1,59.00,No events
16.36,186,296,297.78011507130407,264.03561909990566,116.26,8.24,7,164.0,59.00,No events
16.38,179,296,294.883176707483,264.8152011136938,120.01,8.24,7,164.9,59.00,Picked shield
16.39,172,296,291.97535105905786,265.55313742419816,123.78,8.24,7,165.8,59.00,Player hit a trap
16.41,165,296,289.05804728543376,266.25266490214216,127.57,8.24,7,166.5,59.00,Player hit a trap
16.43,158,296,286.1324626928213,266.9167091713508,131.39,8.24,7,167.2,59.00,No events
16.44,151,296,283.19961837685304,267.5479177092308,135.23,8.24,7,167.9,59.00,No events
16.46,144,296,280.2603883478347,268.14868957651225,139.08,8.24,7,168.4,59.00,No events
16.48,137,296,277.3155234002653,268.7212019698953,142.94,8.24,7,169.0,59.00,No events
16.49,137,296,274.3706584526959,269.2937143632783,139.94,8.24,7,169.0,59.00,No events
16.51,137,296,271.42579350512653,269.8662267566613,136.94,8.24,7,169.0,59.00,No events
16.53,137,296,268.48092855755715,270.43873915004434,133.94,8.24,7,169.0,59.00,No events
16.54,137,296,265.53606360998776,271.01125154342736,130.94,8.24,7,169.0,59.00,No events
16.56,137,296,262.5911986624184,271.5837639368104,127.94,8.24,7,169.0,59.00,No events
16.58,137,296,259.646333714849,272.1562763301934,124.94,8.24,7,169.0,59.00,No events
16.60,137,296,256.7014687672796,272.72878872357643,121.94,8.24,7,169.0,59.00,No events
16.61,137,296,253.75660381971022,273.30130111695945,118.94,8.24,7,169.0,59.00,No events
16.63,137,296,250.81173887214084,273.8738135103425,115.94,8.24,7,169.0,52.00,No events
16.64,137,296,247.86687392457145,274.4463259037255,112.94,8.24,7,169.0,52.00,No events
